model,reportId,n_documents,spearman,kendall,accuracy,pair_correct,pair_total,spearman_comprehensiveness,kendall_comprehensiveness,accuracy_comprehensiveness,spearman_insight,kendall_insight,accuracy_insight,spearman_instruction_following,kendall_instruction_following,accuracy_instruction_following,spearman_readability,kendall_readability,accuracy_readability
generic_dimension_all,16,16,0.60000000,0.43333333,0.71666667,86,120,0.46504796,0.37657233,0.68333333,0.52577377,0.35295364,0.66666667,-0.72022511,-0.57104024,0.13333333,0.53235294,0.38333333,0.69166667
generic_dimension_all,17,16,0.92058824,0.78333333,0.89166667,107,120,0.57459630,0.46812325,0.70833333,0.82695779,0.64408733,0.76666667,0.69373166,0.49159604,0.72500000,0.81236225,0.62762056,0.80833333
generic_dimension_all,18,16,0.41176471,0.30000000,0.65000000,78,120,0.40912447,0.29288959,0.64166667,0.47058824,0.33333333,0.66666667,0.19174125,0.17722939,0.57500000,0.53274481,0.34309924,0.66666667
matched_full_no_instruction_rubric,1,16,0.67058824,0.46666667,0.73333333,88,120,0.05294118,0.06666667,0.53333333,0.46176471,0.30000000,0.65000000,0.33973225,0.22131333,0.54166667,0.17941176,0.15000000,0.57500000
matched_full_no_instruction_rubric,2,16,0.25294118,0.16666667,0.58333333,70,120,0.46764706,0.28333333,0.64166667,0.11764706,0.08333333,0.54166667,-0.04142012,-0.01709402,0.46666667,0.86176471,0.63333333,0.81666667
matched_full_no_instruction_rubric,3,16,0.25588235,0.15000000,0.57500000,69,120,0.17807216,0.10878756,0.55000000,0.26195739,0.17573376,0.58333333,-0.00740761,0.00000000,0.47500000,0.49595304,0.32636269,0.65833333
matched_full_no_instruction_rubric,4,16,0.25294118,0.13333333,0.56666667,68,120,0.37647059,0.26666667,0.63333333,0.03090509,-0.00836827,0.49166667,0.26711760,0.17431926,0.49166667,0.57437470,0.45379754,0.71666667
matched_full_no_instruction_rubric,5,16,0.12352941,0.10000000,0.55000000,66,120,0.39293609,0.30962614,0.65000000,-0.03271579,0.00000000,0.45833333,0.20059084,0.17722939,0.57500000,0.07941176,0.05000000,0.52500000
matched_full_no_instruction_rubric,6,16,0.32647059,0.20000000,0.60000000,72,120,0.27058824,0.16666667,0.58333333,0.15882353,0.13333333,0.56666667,0.51513266,0.35598334,0.65833333,0.54411765,0.43333333,0.71666667
matched_full_no_instruction_rubric,7,16,0.54705882,0.41666667,0.70833333,85,120,0.37997096,0.26891706,0.62500000,0.31943857,0.24370872,0.57500000,0.53511411,0.43299991,0.59166667,0.52538646,0.39330888,0.69166667
matched_full_no_instruction_rubric,16,16,0.45588235,0.33333333,0.66666667,80,120,0.57247992,0.37657233,0.68333333,0.20913130,0.11765121,0.55000000,0.20816189,0.16385590,0.44166667,0.08529412,0.06666667,0.53333333
matched_full_no_instruction_rubric,17,16,0.76176471,0.60000000,0.80000000,96,120,0.65978309,0.54245080,0.75000000,0.67519867,0.50694188,0.70833333,0.35129390,0.23732223,0.60000000,0.62104505,0.49372817,0.74166667
matched_full_no_instruction_rubric,18,16,0.53235294,0.38333333,0.69166667,83,120,0.60044166,0.51046472,0.75000000,0.46470588,0.35000000,0.67500000,0.64012078,0.48105120,0.72500000,0.78292884,0.61088401,0.80000000
matched_full_no_instruction_all,1,16,0.57941176,0.41666667,0.70833333,85,120,0.35000000,0.26666667,0.63333333,0.61764706,0.46666667,0.73333333,-0.07567065,-0.06900656,0.43333333,0.56764706,0.35000000,0.67500000
matched_full_no_instruction_all,2,16,0.59411765,0.43333333,0.71666667,86,120,0.75294118,0.60000000,0.80000000,0.52058824,0.40000000,0.70000000,0.30383613,0.19410838,0.58333333,0.77941176,0.61666667,0.80833333
matched_full_no_instruction_all,3,16,0.32647059,0.15000000,0.57500000,69,120,0.02060339,0.04184137,0.51666667,0.57542326,0.44351853,0.71666667,0.02080258,0.00865874,0.46666667,0.58425329,0.46025507,0.72500000
matched_full_no_instruction_all,4,16,0.73235294,0.53333333,0.76666667,92,120,0.36176471,0.25000000,0.62500000,0.77409881,0.59414746,0.79166667,0.30703172,0.21101805,0.50833333,0.52577377,0.35295364,0.66666667
matched_full_no_instruction_all,5,16,0.03529412,0.01666667,0.50833333,61,120,0.21192059,0.15899721,0.57500000,0.06394450,0.03481553,0.47500000,,,0.02500000,0.10000000,0.05000000,0.52500000
matched_full_no_instruction_all,6,16,0.57941176,0.38333333,0.69166667,83,120,0.22647059,0.16666667,0.58333333,0.51470588,0.38333333,0.69166667,0.32177341,0.23732223,0.60000000,0.67647059,0.56666667,0.78333333
matched_full_no_instruction_all,7,16,0.64705882,0.38333333,0.69166667,83,120,0.61855737,0.48741217,0.73333333,0.47467974,0.33074755,0.61666667,0.57107900,0.41286141,0.60000000,0.66813852,0.47699162,0.73333333
matched_full_no_instruction_all,16,16,0.46176471,0.35000000,0.67500000,81,120,0.31640921,0.24267995,0.61666667,0.50662794,0.35295364,0.66666667,-0.32216521,-0.22841610,0.28333333,0.44117647,0.35000000,0.67500000
matched_full_no_instruction_all,17,16,0.90000000,0.75000000,0.87500000,105,120,0.70406383,0.55940239,0.75833333,0.79411831,0.60927180,0.75000000,0.70849191,0.49159604,0.72500000,0.86387073,0.71130330,0.85000000
matched_full_no_instruction_all,18,16,0.35000000,0.25000000,0.62500000,75,120,0.45180292,0.32636269,0.65833333,0.45294118,0.33333333,0.66666667,0.14159354,0.12659242,0.55000000,0.59308331,0.44351853,0.71666667
mismatch_shift1_rubric,1,16,0.66764706,0.51666667,0.75833333,91,120,0.43235294,0.31666667,0.65833333,0.53823529,0.41666667,0.70833333,-0.37241832,-0.29327786,0.32500000,0.69411765,0.51666667,0.75833333
mismatch_shift1_rubric,2,16,0.49705882,0.38333333,0.69166667,83,120,0.31176471,0.23333333,0.61666667,0.35588235,0.25000000,0.62500000,0.04719785,0.00843949,0.49166667,0.63235294,0.51666667,0.75833333
mismatch_shift1_rubric,3,16,0.10588235,0.00000000,0.50000000,60,120,-0.09565860,-0.02510482,0.48333333,0.20603390,0.10878756,0.55000000,-0.08296524,-0.06839856,0.44166667,0.40176611,0.32636269,0.65833333
mismatch_shift1_rubric,4,16,0.17058824,0.11666667,0.55833333,67,120,0.17352941,0.13333333,0.56666667,0.00735835,0.00836827,0.50000000,-0.10439078,-0.10092168,0.36666667,0.65979453,0.47060485,0.72500000
mismatch_shift1_rubric,5,16,-0.53235294,-0.36666667,0.31666667,38,120,0.39440776,0.25941650,0.62500000,-0.45802105,-0.27852425,0.32500000,-0.51490334,-0.36088797,0.25833333,-0.40294118,-0.30000000,0.35000000
mismatch_shift1_rubric,6,16,-0.40000000,-0.30000000,0.35000000,42,120,0.31764706,0.25000000,0.62500000,-0.34411765,-0.28333333,0.35833333,-0.44723552,-0.23732223,0.36666667,0.09705882,0.10000000,0.55000000
mismatch_shift1_rubric,7,16,0.50588235,0.40000000,0.70000000,84,120,0.05154645,0.00000000,0.49166667,0.23286176,0.17407766,0.54166667,0.53116487,0.41286141,0.60000000,0.47240631,0.30962614,0.65000000
mismatch_shift1_rubric,16,16,0.43235294,0.31666667,0.65833333,79,120,0.68727024,0.46025507,0.72500000,0.12960250,0.08403658,0.53333333,-0.58857106,-0.43779752,0.19166667,0.25000000,0.20000000,0.60000000
mismatch_shift1_rubric,17,16,0.85588235,0.68333333,0.84166667,101,120,0.39409862,0.27122540,0.61666667,0.71649772,0.53964073,0.71666667,0.08271823,0.00851133,0.48333333,0.37969105,0.29288959,0.64166667
mismatch_shift1_rubric,18,16,0.33235294,0.26666667,0.63333333,76,120,-0.07211187,-0.02510482,0.48333333,0.38235294,0.28333333,0.64166667,0.75221566,0.58232514,0.77500000,-0.14716707,-0.12552411,0.43333333
mismatch_shift1_all,1,16,0.62941176,0.46666667,0.73333333,88,120,0.30294118,0.18333333,0.59166667,0.70588235,0.58333333,0.79166667,-0.01038617,-0.01725164,0.45833333,0.55882353,0.36666667,0.68333333
mismatch_shift1_all,2,16,0.62941176,0.48333333,0.74166667,89,120,0.50894098,0.41876284,0.56666667,0.49705882,0.38333333,0.69166667,0.43363021,0.29538232,0.63333333,0.73235294,0.61666667,0.80833333
mismatch_shift1_all,3,16,0.28823529,0.18333333,0.59166667,71,120,0.03973511,0.07531447,0.53333333,0.61368670,0.47699162,0.73333333,0.06074241,0.05129892,0.50000000,0.63576176,0.49372817,0.74166667
mismatch_shift1_all,4,16,0.61470588,0.43333333,0.71666667,86,120,0.37941176,0.25000000,0.62500000,0.82413562,0.66109365,0.82500000,0.43598504,0.35781322,0.57500000,0.56406541,0.40337559,0.69166667
mismatch_shift1_all,5,16,-0.02352941,-0.03333333,0.48333333,58,120,-0.03237676,-0.05857792,0.46666667,0.08625072,0.05222330,0.48333333,,,0.02500000,0.32941176,0.23333333,0.61666667
mismatch_shift1_all,6,16,0.40294118,0.25000000,0.62500000,75,120,0.35000000,0.25000000,0.62500000,0.55588235,0.38333333,0.69166667,,,0.03333333,0.60588235,0.45000000,0.72500000
mismatch_shift1_all,7,16,0.60294118,0.38333333,0.69166667,83,120,0.48159110,0.35295364,0.66666667,0.47766515,0.34815531,0.62500000,0.40835219,0.30276504,0.55000000,0.67696854,0.49372817,0.74166667
mismatch_shift1_all,16,16,0.55588235,0.40000000,0.70000000,84,120,0.57542326,0.37657233,0.68333333,0.46833630,0.23530243,0.60833333,-0.08746868,-0.06104677,0.30833333,0.53235294,0.40000000,0.70000000
mismatch_shift1_all,17,16,0.89411765,0.76666667,0.88333333,106,120,0.68635154,0.57635398,0.76666667,0.80008912,0.60927180,0.75000000,0.72030011,0.52549922,0.74166667,0.81236225,0.62762056,0.80833333
mismatch_shift1_all,18,16,0.37941176,0.26666667,0.63333333,76,120,0.48565135,0.34309924,0.66666667,0.45882353,0.35000000,0.67500000,0.06784690,0.09283444,0.53333333,0.45768960,0.29288959,0.64166667
mismatch_shift2_rubric,1,16,-0.12647059,-0.11666667,0.44166667,53,120,-0.01176471,0.00000000,0.50000000,-0.32941176,-0.23333333,0.38333333,-0.34571103,-0.24152295,0.35000000,0.50294118,0.35000000,0.67500000
mismatch_shift2_rubric,2,16,0.38529412,0.23333333,0.61666667,74,120,0.15588235,0.15000000,0.57500000,0.27941176,0.15000000,0.57500000,-0.24483882,-0.22786636,0.37500000,0.02647059,0.03333333,0.51666667
mismatch_shift2_rubric,3,16,0.03235294,0.00000000,0.50000000,60,120,-0.45916127,-0.29288959,0.35000000,0.36791769,0.27615304,0.63333333,0.04148262,0.08549820,0.51666667,0.51949977,0.35983579,0.67500000
mismatch_shift2_rubric,4,16,0.58529412,0.45000000,0.72500000,87,120,0.19705882,0.18333333,0.59166667,0.49300970,0.35983579,0.67500000,-0.48818043,-0.35781322,0.25000000,0.39028025,0.28572437,0.63333333
mismatch_shift2_rubric,5,16,0.02941176,0.01666667,0.50833333,61,120,-0.00294334,0.04184137,0.51666667,0.01040957,-0.03481553,0.44166667,-0.07964636,-0.10971343,0.43333333,-0.09705882,-0.08333333,0.45833333
mismatch_shift2_rubric,6,16,0.37647059,0.26666667,0.63333333,76,120,0.16470588,0.18333333,0.59166667,0.20882353,0.11666667,0.55833333,-0.05608894,-0.03390318,0.46666667,-0.13823529,-0.10000000,0.45000000
mismatch_shift2_rubric,7,16,0.29411765,0.25000000,0.62500000,75,120,-0.19587650,-0.15126585,0.41666667,0.37616130,0.26111648,0.58333333,-0.49125075,-0.37616262,0.24166667,0.63723343,0.52720127,0.75833333
mismatch_shift2_rubric,16,16,0.37352941,0.26666667,0.63333333,76,120,0.05592349,0.05857792,0.52500000,0.03976440,0.06722926,0.52500000,0.12855631,0.11420805,0.43333333,0.78235294,0.60000000,0.80000000
mismatch_shift2_rubric,17,16,0.65588235,0.53333333,0.76666667,92,120,0.27011254,0.13561270,0.55000000,0.53140248,0.38297084,0.64166667,0.36605415,0.25427381,0.60833333,0.57689493,0.44351853,0.71666667
mismatch_shift2_rubric,18,16,0.05294118,0.08333333,0.54166667,65,120,0.10007361,0.07531447,0.53333333,0.19411765,0.13333333,0.56666667,-0.52212617,-0.41353524,0.28333333,0.49153803,0.35983579,0.67500000
mismatch_shift2_all,1,16,0.57941176,0.41666667,0.70833333,85,120,0.28235294,0.21666667,0.60833333,0.67352941,0.55000000,0.77500000,-0.02670729,-0.01725164,0.45833333,0.56764706,0.38333333,0.69166667
mismatch_shift2_all,2,16,0.50882353,0.36666667,0.68333333,82,120,0.72058824,0.58333333,0.79166667,0.48235294,0.36666667,0.68333333,0.20649057,0.12659242,0.55000000,0.67941176,0.53333333,0.76666667
mismatch_shift2_all,3,16,0.34117647,0.20000000,0.60000000,72,120,-0.00294334,0.02510482,0.50833333,0.65195014,0.49372817,0.74166667,-0.02228848,0.00865874,0.46666667,0.61368670,0.44351853,0.71666667
mismatch_shift2_all,4,16,0.67352941,0.50000000,0.75000000,90,120,0.38823529,0.26666667,0.63333333,0.83002230,0.67783020,0.83333333,0.68468073,0.55965658,0.66666667,0.56406541,0.38656827,0.68333333
mismatch_shift2_all,5,16,0.00882353,-0.03333333,0.48333333,58,120,0.33848427,0.22594340,0.60833333,0.03420287,0.01740777,0.46666667,,,0.02500000,0.25000000,0.16666667,0.58333333
mismatch_shift2_all,6,16,0.60294118,0.41666667,0.70833333,85,120,-0.00294118,0.01666667,0.50833333,0.54705882,0.40000000,0.70000000,-0.18404478,-0.15759377,0.12500000,0.59411765,0.48333333,0.74166667
mismatch_shift2_all,7,16,0.61470588,0.43333333,0.71666667,86,120,0.46980905,0.33614632,0.65833333,0.48960678,0.34815531,0.62500000,0.47896948,0.30276504,0.55000000,0.63134675,0.42678198,0.70833333
mismatch_shift2_all,16,16,0.55294118,0.40000000,0.70000000,84,120,0.35908766,0.27615304,0.63333333,0.49484590,0.31933901,0.65000000,-0.54055605,-0.43779752,0.19166667,0.62941176,0.45000000,0.72500000
mismatch_shift2_all,17,16,0.88823529,0.75000000,0.87500000,105,120,0.67454334,0.57635398,0.76666667,0.80008912,0.60927180,0.75000000,0.69668371,0.54245080,0.75000000,0.85798404,0.69456675,0.84166667
mismatch_shift2_all,18,16,0.34411765,0.26666667,0.63333333,76,120,0.31199420,0.20920685,0.60000000,0.43823529,0.31666667,0.65833333,-0.05014771,-0.00843949,0.48333333,0.55481987,0.37657233,0.68333333
mismatch_shift3_rubric,1,16,0.65882353,0.45000000,0.72500000,87,120,0.10588235,0.06666667,0.53333333,0.42058824,0.30000000,0.65000000,-0.11276411,-0.08625819,0.42500000,0.66764706,0.46666667,0.73333333
mismatch_shift3_rubric,2,16,0.34705882,0.26666667,0.63333333,76,120,0.29411765,0.16666667,0.58333333,-0.04705882,-0.03333333,0.48333333,-0.00591716,-0.05128205,0.45000000,0.46764706,0.31666667,0.65833333
mismatch_shift3_rubric,3,16,0.30294118,0.21666667,0.60833333,73,120,-0.15599710,-0.15899721,0.41666667,0.43855788,0.35983579,0.67500000,-0.19259788,-0.05129892,0.45000000,0.66961019,0.44351853,0.71666667
mismatch_shift3_rubric,4,16,0.77058824,0.58333333,0.79166667,95,120,-0.02647059,0.01666667,0.50833333,0.46063294,0.34309924,0.66666667,0.54958678,0.41286141,0.60000000,0.28718735,0.18488048,0.58333333
mismatch_shift3_rubric,5,16,0.37647059,0.25000000,0.62500000,75,120,0.35025764,0.20920685,0.60000000,0.21562679,0.10444659,0.50833333,-0.36578330,-0.27850333,0.35000000,0.14705882,0.10000000,0.55000000
mismatch_shift3_rubric,6,16,0.16176471,0.10000000,0.55000000,66,120,0.32941176,0.25000000,0.62500000,0.07647059,0.01666667,0.50833333,-0.16691358,-0.11064731,0.42500000,0.49411765,0.38333333,0.69166667
mismatch_shift3_rubric,7,16,0.35294118,0.26666667,0.63333333,76,120,0.18703997,0.11765121,0.55000000,0.28659909,0.20889319,0.55833333,0.35615679,0.30276504,0.55000000,0.38852108,0.30962614,0.65000000
mismatch_shift3_rubric,16,16,0.41764706,0.26666667,0.63333333,76,120,0.20161889,0.04184137,0.51666667,0.17967619,0.10084390,0.54166667,-0.32216521,-0.26648545,0.26666667,0.45588235,0.31666667,0.65833333
mismatch_shift3_rubric,17,16,0.50000000,0.31666667,0.65833333,79,120,0.30701316,0.22037064,0.59166667,0.40780805,0.32339396,0.60833333,0.15350658,0.06780635,0.51666667,0.37233270,0.22594340,0.60833333
mismatch_shift3_rubric,18,16,0.12647059,0.13333333,0.56666667,68,120,0.23252398,0.14226066,0.56666667,0.05000000,0.03333333,0.51666667,-0.25958815,-0.16035040,0.40833333,0.33701260,0.24267995,0.61666667
mismatch_shift3_all,1,16,0.62058824,0.45000000,0.72500000,87,120,0.26470588,0.20000000,0.60000000,0.69117647,0.55000000,0.77500000,-0.02373981,-0.03450328,0.45000000,0.63235294,0.43333333,0.71666667
mismatch_shift3_all,2,16,0.65588235,0.53333333,0.76666667,92,120,0.70000000,0.55000000,0.77500000,0.55000000,0.43333333,0.71666667,0.32743505,0.21098737,0.59166667,0.62941176,0.51666667,0.75833333
mismatch_shift3_all,3,16,0.35000000,0.20000000,0.60000000,72,120,0.03532010,0.09205101,0.54166667,0.64459179,0.51046472,0.75000000,0.02377438,0.00865874,0.46666667,0.63576176,0.49372817,0.74166667
mismatch_shift3_all,4,16,0.64411765,0.46666667,0.73333333,88,120,0.34117647,0.20000000,0.60000000,0.80647557,0.64435710,0.81666667,0.53116487,0.43121081,0.60833333,0.52577377,0.40337559,0.69166667
mismatch_shift3_all,5,16,0.06764706,0.05000000,0.52500000,63,120,0.35172931,0.27615304,0.63333333,-0.02825455,-0.03481553,0.44166667,,,0.02500000,0.25000000,0.16666667,0.58333333
mismatch_shift3_all,6,16,0.59705882,0.38333333,0.69166667,83,120,0.41470588,0.31666667,0.65833333,0.54411765,0.38333333,0.69166667,-0.18404478,-0.15759377,0.12500000,0.67058824,0.55000000,0.77500000
mismatch_shift3_all,7,16,0.60588235,0.40000000,0.70000000,84,120,0.49926416,0.35295364,0.66666667,0.48065055,0.33074755,0.61666667,0.69696200,0.52295779,0.65000000,0.67549687,0.49372817,0.74166667
mismatch_shift3_all,16,16,0.58823529,0.43333333,0.71666667,86,120,0.44150122,0.35983579,0.67500000,0.55228337,0.38656827,0.68333333,-0.68614994,-0.53297089,0.15000000,0.60000000,0.41666667,0.70833333
mismatch_shift3_all,17,16,0.90882353,0.76666667,0.88333333,106,120,0.53028296,0.40003260,0.67500000,0.80008912,0.60927180,0.75000000,0.63173862,0.44074128,0.70000000,0.80353223,0.61088401,0.80000000
mismatch_shift3_all,18,16,0.38529412,0.28333333,0.64166667,77,120,0.45033125,0.32636269,0.65833333,0.42647059,0.30000000,0.65000000,0.15339300,0.12659242,0.55000000,0.50331139,0.30962614,0.65000000
mismatch_shift4_rubric,1,16,0.07352941,0.05000000,0.52500000,63,120,-0.10294118,-0.01666667,0.49166667,0.09411765,0.03333333,0.51666667,-0.32345495,-0.22427131,0.35833333,0.35588235,0.26666667,0.63333333
mismatch_shift4_rubric,2,16,0.58823529,0.43333333,0.71666667,86,120,0.54117647,0.38333333,0.69166667,0.12214867,0.10878756,0.55000000,0.25073855,0.19410838,0.58333333,0.71176471,0.51666667,0.75833333
mismatch_shift4_rubric,3,16,0.10294118,0.05000000,0.52500000,63,120,-0.30316417,-0.19247030,0.40000000,0.12656368,0.09205101,0.54166667,-0.21778375,-0.10259784,0.42500000,0.49153803,0.34309924,0.66666667
mismatch_shift4_rubric,4,16,0.54705882,0.40000000,0.70000000,84,120,0.66764706,0.51666667,0.75833333,0.37233270,0.24267995,0.61666667,0.03991412,0.04587349,0.43333333,0.49042763,0.35295364,0.66666667
mismatch_shift4_rubric,5,16,-0.16764706,-0.08333333,0.45833333,55,120,0.44444456,0.30962614,0.65000000,-0.11599234,-0.10444659,0.40833333,0.10029542,0.05907646,0.51666667,0.32647059,0.20000000,0.60000000
mismatch_shift4_rubric,6,16,0.07058824,0.05000000,0.52500000,63,120,-0.01176471,-0.01666667,0.49166667,0.11176471,0.10000000,0.55000000,-0.28634881,-0.23732223,0.36666667,0.40588235,0.31666667,0.65833333
mismatch_shift4_rubric,7,16,-0.25882353,-0.16666667,0.41666667,50,120,-0.09572912,-0.01680732,0.48333333,-0.09254762,-0.08703883,0.41666667,-0.14123459,-0.13762047,0.35000000,0.48859469,0.35983579,0.67500000
mismatch_shift4_rubric,16,16,0.77058824,0.58333333,0.79166667,95,120,0.63281842,0.46025507,0.72500000,0.59204777,0.45379754,0.71666667,-0.51577411,-0.39972817,0.20833333,0.57352941,0.40000000,0.70000000
mismatch_shift4_rubric,17,16,0.28235294,0.18333333,0.59166667,71,120,0.16236273,0.10170953,0.53333333,0.24778880,0.17407766,0.54166667,0.33210558,0.25427381,0.60833333,0.47682132,0.35983579,0.67500000
mismatch_shift4_rubric,18,16,0.18529412,0.13333333,0.56666667,68,120,0.22663729,0.15899721,0.57500000,0.19117647,0.11666667,0.55833333,-0.15634286,-0.09283444,0.44166667,0.31788088,0.20920685,0.60000000
mismatch_shift4_all,1,16,0.66470588,0.48333333,0.74166667,89,120,0.71470588,0.55000000,0.77500000,0.71176471,0.58333333,0.79166667,0.09941047,0.03450328,0.48333333,0.53235294,0.35000000,0.67500000
mismatch_shift4_all,2,16,0.61176471,0.43333333,0.71666667,86,120,0.64560106,0.47586687,0.59166667,0.56470588,0.45000000,0.72500000,0.30678600,0.21098737,0.59166667,0.64117647,0.55000000,0.77500000
mismatch_shift4_all,3,16,0.40000000,0.23333333,0.61666667,74,120,-0.00147167,0.05857792,0.52500000,0.70051527,0.54393782,0.76666667,0.00597015,0.01754386,0.45833333,0.63870510,0.49372817,0.74166667
mismatch_shift4_all,4,16,0.64117647,0.43333333,0.71666667,86,120,0.39117647,0.30000000,0.65000000,0.82413562,0.66109365,0.82500000,0.73994644,0.57800598,0.67500000,0.56406541,0.40337559,0.69166667
mismatch_shift4_all,5,16,0.11470588,0.05000000,0.52500000,63,120,0.29286248,0.20920685,0.60000000,0.09219904,0.05222330,0.48333333,,,0.02500000,0.25294118,0.18333333,0.59166667
mismatch_shift4_all,6,16,0.63823529,0.43333333,0.71666667,86,120,0.32352941,0.25000000,0.62500000,0.57352941,0.43333333,0.71666667,-0.34031189,-0.27796928,0.11666667,0.60000000,0.48333333,0.74166667
mismatch_shift4_all,7,16,0.56470588,0.36666667,0.68333333,82,120,0.55817439,0.40337559,0.69166667,0.44482567,0.31333978,0.60833333,0.62634471,0.46790960,0.62500000,0.64753513,0.46025507,0.72500000
mismatch_shift4_all,16,16,0.58235294,0.41666667,0.70833333,85,120,0.57983827,0.37657233,0.68333333,0.53019203,0.36976095,0.67500000,-0.75430028,-0.60910959,0.11666667,0.54411765,0.40000000,0.70000000
mismatch_shift4_all,17,16,0.90000000,0.76666667,0.88333333,106,120,0.56994834,0.43777227,0.68333333,0.77620586,0.57445626,0.73333333,0.61402632,0.44074128,0.70000000,0.81972060,0.64435710,0.81666667
mismatch_shift4_all,18,16,0.35588235,0.23333333,0.61666667,74,120,0.46651963,0.34309924,0.66666667,0.40000000,0.28333333,0.64166667,0.26253802,0.16035040,0.56666667,0.52391478,0.32636269,0.65833333
mismatch_shift5_rubric,1,16,0.48529412,0.28333333,0.64166667,77,120,0.24705882,0.15000000,0.57500000,0.66176471,0.53333333,0.76666667,0.08308935,0.05175492,0.49166667,0.23235294,0.15000000,0.57500000
mismatch_shift5_rubric,2,16,0.25294118,0.20000000,0.60000000,72,120,0.23823529,0.16666667,0.58333333,0.00588235,0.06666667,0.53333333,-0.02064906,-0.00843949,0.48333333,0.44411765,0.33333333,0.66666667
mismatch_shift5_rubric,3,16,0.28529412,0.15000000,0.57500000,69,120,-0.08241356,-0.05857792,0.46666667,-0.17512882,-0.15899721,0.41666667,0.31111965,0.23939495,0.59166667,0.30022083,0.22594340,0.60833333
mismatch_shift5_rubric,4,16,0.29411765,0.15000000,0.57500000,69,120,0.48823529,0.38333333,0.69166667,0.51655643,0.39330888,0.69166667,0.09517983,0.06422289,0.44166667,0.51251897,0.35295364,0.66666667
mismatch_shift5_rubric,5,16,-0.06764706,-0.06666667,0.46666667,56,120,-0.00441501,0.02510482,0.50833333,-0.02974163,-0.03481553,0.44166667,-0.12094448,-0.09283444,0.44166667,0.13529412,0.08333333,0.54166667
mismatch_shift5_rubric,6,16,0.51176471,0.35000000,0.67500000,81,120,0.20882353,0.11666667,0.55833333,0.43235294,0.33333333,0.66666667,-0.05313689,-0.01695159,0.47500000,0.37941176,0.30000000,0.65000000
mismatch_shift5_rubric,7,16,0.09411765,0.06666667,0.53333333,64,120,-0.06480125,-0.06722926,0.45833333,0.30749694,0.22630095,0.56666667,-0.09517983,-0.06422289,0.38333333,0.59308331,0.44351853,0.71666667
mismatch_shift5_rubric,16,16,0.10588235,0.08333333,0.54166667,65,120,0.02796174,0.02510482,0.50833333,0.23122264,0.18488048,0.58333333,-0.55449589,-0.43779752,0.19166667,-0.01470588,-0.01666667,0.49166667
mismatch_shift5_rubric,17,16,0.53529412,0.40000000,0.70000000,84,120,0.51070458,0.38988651,0.67500000,0.34033642,0.17407766,0.54166667,-0.04800612,-0.00851133,0.47500000,0.57100825,0.46025507,0.72500000
mismatch_shift5_rubric,18,16,0.32058824,0.18333333,0.59166667,71,120,0.08241356,0.04184137,0.51666667,0.36176471,0.21666667,0.60833333,-0.51032670,-0.37977726,0.30000000,0.33554093,0.20920685,0.60000000
mismatch_shift5_all,1,16,0.59117647,0.41666667,0.70833333,85,120,0.22352941,0.13333333,0.56666667,0.68529412,0.56666667,0.78333333,-0.00593495,-0.03450328,0.45000000,0.55294118,0.40000000,0.70000000
mismatch_shift5_all,2,16,0.62941176,0.45000000,0.72500000,87,120,0.77352941,0.60000000,0.80000000,0.45588235,0.36666667,0.68333333,0.37168303,0.24474535,0.60833333,0.61764706,0.48333333,0.74166667
mismatch_shift5_all,3,16,0.27647059,0.15000000,0.57500000,69,120,0.13539371,0.10878756,0.55000000,0.60338501,0.47699162,0.73333333,-0.03417567,-0.00865874,0.45833333,0.65636515,0.51046472,0.75000000
mismatch_shift5_all,4,16,0.64411765,0.45000000,0.72500000,87,120,0.31764706,0.21666667,0.60833333,0.82560729,0.64435710,0.81666667,0.63862598,0.50460839,0.64166667,0.48453661,0.35295364,0.66666667
mismatch_shift5_all,5,16,0.00000000,-0.01666667,0.49166667,59,120,0.26048572,0.20920685,0.60000000,0.03866411,0.01740777,0.46666667,,,0.02500000,0.17352941,0.10000000,0.55000000
mismatch_shift5_all,6,16,0.62352941,0.41666667,0.70833333,85,120,0.24705882,0.18333333,0.59166667,0.56764706,0.41666667,0.70833333,0.13829092,0.03478392,0.47500000,0.65294118,0.51666667,0.75833333
mismatch_shift5_all,7,16,0.57941176,0.35000000,0.67500000,81,120,0.47275456,0.33614632,0.65833333,0.44482567,0.31333978,0.60833333,0.73073549,0.54130718,0.65833333,0.68579857,0.51046472,0.75000000
mismatch_shift5_all,16,16,0.45000000,0.31666667,0.65833333,79,120,0.31935255,0.27615304,0.63333333,0.40353505,0.30253169,0.64166667,-0.73726269,-0.57104024,0.13333333,0.49411765,0.36666667,0.68333333
mismatch_shift5_all,17,16,0.89411765,0.76666667,0.88333333,106,120,0.66568719,0.55940239,0.75833333,0.77919127,0.59186403,0.74166667,0.72768023,0.54245080,0.75000000,0.80353223,0.61088401,0.80000000
mismatch_shift5_all,18,16,0.41176471,0.30000000,0.65000000,78,120,0.46504796,0.32636269,0.65833333,0.43823529,0.31666667,0.65833333,0.09734556,0.05907646,0.51666667,0.53863149,0.34309924,0.66666667
mismatched_ensemble_rubric,1,16,0.35000000,0.23333333,0.61666667,74,120,0.30882353,0.20000000,0.60000000,0.18235294,0.08333333,0.54166667,-0.18249981,-0.13801311,0.40000000,0.57647059,0.40000000,0.70000000
