model,query_source,feature_set,held_out_question,dimension,alpha,inner_accuracy,inner_spearman,inner_mae,feature_count,train_documents,test_documents
generic_dimension_all,generic_dimension,all,3,instruction_following,0.10000000,0.58796296,0.36641024,788.04030451,1078,144,16
generic_dimension_all,generic_dimension,all,3,readability,1000.00000000,0.68055556,0.48890288,625.85110728,1078,144,16
generic_dimension_all,generic_dimension,all,4,comprehensiveness,10.00000000,0.62407407,0.34471228,0.86322576,1078,144,16
generic_dimension_all,generic_dimension,all,4,insight,1000.00000000,0.68148148,0.52794796,1.01359218,1078,144,16
generic_dimension_all,generic_dimension,all,4,instruction_following,0.10000000,0.55833333,0.28261981,290.22607080,1078,144,16
generic_dimension_all,generic_dimension,all,4,readability,1000.00000000,0.71666667,0.57897972,0.69493651,1078,144,16
generic_dimension_all,generic_dimension,all,5,comprehensiveness,100.00000000,0.62222222,0.34795570,0.70949363,1078,144,16
generic_dimension_all,generic_dimension,all,5,insight,1000.00000000,0.72870370,0.63227843,0.90458105,1078,144,16
generic_dimension_all,generic_dimension,all,5,instruction_following,10.00000000,0.52592593,0.22156466,282.30438967,1078,144,16
generic_dimension_all,generic_dimension,all,5,readability,1000.00000000,0.72685185,0.61141828,0.71294969,1078,144,16
generic_dimension_all,generic_dimension,all,6,comprehensiveness,100.00000000,0.61851852,0.34421836,0.70153934,1078,144,16
generic_dimension_all,generic_dimension,all,6,insight,1000.00000000,0.69722222,0.57321546,0.92400747,1078,144,16
generic_dimension_all,generic_dimension,all,6,instruction_following,1000.00000000,0.54537037,0.22701129,0.69866268,1078,144,16
generic_dimension_all,generic_dimension,all,6,readability,1000.00000000,0.70370370,0.56221710,0.71476701,1078,144,16
generic_dimension_all,generic_dimension,all,7,comprehensiveness,100.00000000,0.61944444,0.31949387,0.64340359,1078,144,16
generic_dimension_all,generic_dimension,all,7,insight,1000.00000000,0.69907407,0.56942928,0.94338799,1078,144,16
generic_dimension_all,generic_dimension,all,7,instruction_following,1000.00000000,0.51111111,0.15354704,30.23022086,1078,144,16
generic_dimension_all,generic_dimension,all,7,readability,1000.00000000,0.70462963,0.53716105,0.69493547,1078,144,16
generic_dimension_all,generic_dimension,all,16,comprehensiveness,100.00000000,0.63703704,0.39927428,0.64025704,1078,144,16
generic_dimension_all,generic_dimension,all,16,insight,1000.00000000,0.70740741,0.58765892,0.95282455,1078,144,16
generic_dimension_all,generic_dimension,all,16,instruction_following,1000.00000000,0.54722222,0.20220219,94.22109990,1078,144,16
generic_dimension_all,generic_dimension,all,16,readability,1000.00000000,0.71388889,0.58151247,0.67838374,1078,144,16
generic_dimension_all,generic_dimension,all,17,comprehensiveness,10.00000000,0.64629630,0.41636107,0.71924977,1078,144,16
generic_dimension_all,generic_dimension,all,17,insight,1000.00000000,0.68888889,0.53394041,1.00347735,1078,144,16
generic_dimension_all,generic_dimension,all,17,instruction_following,0.01000000,0.53796296,0.22461433,959.38194953,1078,144,16
generic_dimension_all,generic_dimension,all,17,readability,1000.00000000,0.69351852,0.52589570,0.69061492,1078,144,16
generic_dimension_all,generic_dimension,all,18,comprehensiveness,10.00000000,0.61851852,0.35232819,0.73371813,1078,144,16
generic_dimension_all,generic_dimension,all,18,insight,1000.00000000,0.70185185,0.58156790,1.06721543,1078,144,16
generic_dimension_all,generic_dimension,all,18,instruction_following,10.00000000,0.59351852,0.37380777,1294.08179372,1078,144,16
generic_dimension_all,generic_dimension,all,18,readability,1000.00000000,0.69814815,0.52932623,466.05963592,1078,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,1,comprehensiveness,10.00000000,0.67129630,0.46848907,0.56934164,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,1,insight,100.00000000,0.59351852,0.30256225,1.08153779,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,1,instruction_following,1.00000000,0.55833333,0.28275373,0.83383018,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,1,readability,100.00000000,0.69351852,0.51044333,0.72976566,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,2,comprehensiveness,10.00000000,0.65370370,0.42731319,0.61272737,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,2,insight,10.00000000,0.61666667,0.35710648,0.98805629,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,2,instruction_following,0.10000000,0.55925926,0.30141720,0.88937273,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,2,readability,1000.00000000,0.66203704,0.44406711,0.72327601,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,3,comprehensiveness,10.00000000,0.66666667,0.46536436,0.57985108,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,3,insight,1.00000000,0.58703704,0.27998380,0.92693232,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,3,instruction_following,10.00000000,0.56574074,0.31562764,0.74874270,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,3,readability,1000.00000000,0.68703704,0.50660815,0.74330379,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,4,comprehensiveness,100.00000000,0.64351852,0.40048062,0.58527120,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,4,insight,0.10000000,0.59814815,0.30256734,0.91095137,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,4,instruction_following,0.10000000,0.56944444,0.29513738,0.92155714,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,4,readability,1000.00000000,0.67500000,0.47779540,0.76346471,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,5,comprehensiveness,10.00000000,0.65277778,0.42071554,0.58357026,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,5,insight,10.00000000,0.63055556,0.39337016,0.97829871,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,5,instruction_following,1.00000000,0.57129630,0.33480497,0.79571782,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,5,readability,1000.00000000,0.70648148,0.56056953,0.71289875,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,6,comprehensiveness,10.00000000,0.65277778,0.41533084,0.59862180,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,6,insight,100.00000000,0.61388889,0.37324992,1.08784481,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,6,instruction_following,10.00000000,0.57407407,0.33372150,0.70295248,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,6,readability,1000.00000000,0.68240741,0.49881434,0.76953297,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,7,comprehensiveness,10.00000000,0.66203704,0.42316241,0.56138566,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,7,insight,10.00000000,0.58796296,0.27254889,1.07049936,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,7,instruction_following,10.00000000,0.53518519,0.20639883,0.72095822,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,7,readability,1000.00000000,0.67962963,0.48568855,0.72955186,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,16,comprehensiveness,100.00000000,0.63611111,0.38193811,0.54082607,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,16,insight,1.00000000,0.58703704,0.27986117,0.99147026,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,16,instruction_following,1.00000000,0.59907407,0.37072477,0.74651094,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,16,readability,100.00000000,0.72222222,0.58494867,0.65274106,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,17,comprehensiveness,10.00000000,0.63333333,0.37912430,0.56365752,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,17,insight,0.10000000,0.58796296,0.28189528,0.98037683,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,17,instruction_following,0.10000000,0.60370370,0.39743014,0.69153574,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,17,readability,1000.00000000,0.67222222,0.47865941,0.74670167,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,18,comprehensiveness,10.00000000,0.62129630,0.33718719,0.58405421,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,18,insight,1.00000000,0.59722222,0.31542860,0.95169788,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,18,instruction_following,1.00000000,0.51388889,0.14404401,0.71031300,31,144,16
matched_full_no_instruction_rubric,matched_full_no_instruction,rubric,18,readability,100.00000000,0.67314815,0.45633529,0.82522367,31,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,1,comprehensiveness,100.00000000,0.62870370,0.34451482,0.82905221,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,1,insight,1000.00000000,0.66388889,0.49377656,1.15367986,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,1,instruction_following,10.00000000,0.57962963,0.33582849,1.71811433,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,1,readability,1000.00000000,0.72777778,0.60424486,0.66347811,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,2,comprehensiveness,100.00000000,0.60555556,0.29648050,0.78063096,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,2,insight,1000.00000000,0.66203704,0.49083466,1.05164049,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,2,instruction_following,10.00000000,0.58055556,0.36136119,1.90799028,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,2,readability,1000.00000000,0.71574074,0.58218026,0.69883310,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,3,comprehensiveness,10.00000000,0.63703704,0.39514736,1.15484145,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,3,insight,1000.00000000,0.67870370,0.53400437,1.03373522,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,3,instruction_following,0.10000000,0.59444444,0.38068456,1.53163258,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,3,readability,1000.00000000,0.72500000,0.60516366,0.68645906,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,4,comprehensiveness,100.00000000,0.62500000,0.35071724,0.74158585,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,4,insight,1000.00000000,0.67314815,0.51239998,1.01937911,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,4,instruction_following,100.00000000,0.57222222,0.31091935,1.05358005,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,4,readability,1000.00000000,0.72129630,0.58780373,0.68411896,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,5,comprehensiveness,100.00000000,0.63425926,0.37346689,0.67351857,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,5,insight,1000.00000000,0.70555556,0.57531573,0.90408222,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,5,instruction_following,100.00000000,0.55462963,0.29910454,0.90840166,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,5,readability,1000.00000000,0.73425926,0.62252362,0.67855854,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,6,comprehensiveness,100.00000000,0.63055556,0.37000894,0.65164659,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,6,insight,1000.00000000,0.69351852,0.55283531,0.92829851,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,6,instruction_following,1000.00000000,0.55833333,0.26313819,0.68566538,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,6,readability,1000.00000000,0.71481481,0.58332020,0.71518889,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,7,comprehensiveness,100.00000000,0.63611111,0.35835637,0.61437945,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,7,insight,1000.00000000,0.68518519,0.52868908,0.95846165,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,7,instruction_following,0.10000000,0.51944444,0.15175266,1.69020626,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,7,readability,1000.00000000,0.69814815,0.52801145,0.65609100,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,16,comprehensiveness,100.00000000,0.65462963,0.42869950,0.63987480,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,16,insight,1000.00000000,0.69814815,0.56275955,0.95998308,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,16,instruction_following,1000.00000000,0.56388889,0.26986161,0.76833883,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,16,readability,1000.00000000,0.72314815,0.59687026,0.64017582,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,17,comprehensiveness,100.00000000,0.63425926,0.35669673,0.65943421,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,17,insight,1000.00000000,0.68333333,0.51598200,1.00996944,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,17,instruction_following,0.10000000,0.56111111,0.30514280,1.68576238,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,17,readability,1000.00000000,0.69537037,0.52883206,0.68558877,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,18,comprehensiveness,100.00000000,0.61111111,0.31620459,0.63878817,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,18,insight,1000.00000000,0.68981481,0.55630516,1.05651625,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,18,instruction_following,1.00000000,0.60370370,0.41647177,1.59482658,1078,144,16
matched_full_no_instruction_all,matched_full_no_instruction,all,18,readability,1000.00000000,0.71851852,0.58653838,0.71106992,1078,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,1,comprehensiveness,0.10000000,0.60370370,0.31348662,0.64164116,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,1,insight,10.00000000,0.59629630,0.32463955,0.97947853,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,1,instruction_following,1.00000000,0.51111111,0.14166400,0.80475377,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,1,readability,0.01000000,0.60833333,0.33814506,1.17363264,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,2,comprehensiveness,100.00000000,0.61018519,0.31371454,0.55088698,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,2,insight,10.00000000,0.59629630,0.31621721,0.95967182,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,2,instruction_following,1000.00000000,0.46481481,0.03204828,0.71960754,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,2,readability,1.00000000,0.61388889,0.32599771,0.99270342,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,3,comprehensiveness,1.00000000,0.63240741,0.36664240,0.54255104,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,3,insight,100.00000000,0.57777778,0.26162078,0.93642831,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,3,instruction_following,1000.00000000,0.48425926,0.07632173,0.68753917,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,3,readability,1.00000000,0.63518519,0.37155817,0.93923808,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,4,comprehensiveness,100.00000000,0.61759259,0.31633213,0.53076593,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,4,insight,10.00000000,0.60277778,0.32567293,0.92051779,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,4,instruction_following,1.00000000,0.53333333,0.17374982,0.80617702,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,4,readability,0.10000000,0.61296296,0.31073626,1.30555109,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,5,comprehensiveness,100.00000000,0.60740741,0.29125053,0.57960327,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,5,insight,0.10000000,0.63055556,0.39544777,0.95874262,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,5,instruction_following,0.10000000,0.53888889,0.22363837,0.73677618,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,5,readability,0.10000000,0.67592593,0.47554892,0.78739454,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,6,comprehensiveness,100.00000000,0.58981481,0.26005642,0.57845899,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,6,insight,1000.00000000,0.60925926,0.32673697,1.01807818,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,6,instruction_following,1000.00000000,0.49166667,0.10924153,0.68796807,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,6,readability,10.00000000,0.66759259,0.41895690,0.80931810,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,7,comprehensiveness,0.10000000,0.61851852,0.34617182,0.64599591,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,7,insight,1000.00000000,0.57500000,0.24107964,1.00416494,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,7,instruction_following,0.10000000,0.44537037,-0.04515251,0.79086226,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,7,readability,10.00000000,0.64444444,0.37236241,0.79116217,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,16,comprehensiveness,10.00000000,0.58425926,0.23758155,0.54406036,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,16,insight,10.00000000,0.57685185,0.26251843,1.01334934,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,16,instruction_following,1.00000000,0.53981481,0.20558762,0.80427597,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,16,readability,10.00000000,0.64166667,0.40919005,0.71294658,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,17,comprehensiveness,100.00000000,0.60833333,0.29310674,0.56372703,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,17,insight,100.00000000,0.59537037,0.28931133,1.01032063,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,17,instruction_following,1.00000000,0.50370370,0.15023360,0.81873061,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,17,readability,10.00000000,0.64166667,0.36401920,0.81134597,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,18,comprehensiveness,100.00000000,0.63240741,0.37468966,0.52586813,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,18,insight,10.00000000,0.59166667,0.32412901,0.89688622,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,18,instruction_following,1.00000000,0.45092593,-0.02683788,0.66925600,31,144,16
mismatch_shift1_rubric,mismatch_shift1,rubric,18,readability,1000.00000000,0.64537037,0.38724422,0.79697357,31,144,16
mismatch_shift1_all,mismatch_shift1,all,1,comprehensiveness,100.00000000,0.63703704,0.36983845,0.87692822,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,1,insight,1000.00000000,0.66574074,0.50667814,1.16430155,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,1,instruction_following,10.00000000,0.54907407,0.25775428,1.88029366,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,1,readability,1000.00000000,0.72222222,0.60702011,0.67441931,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,2,comprehensiveness,1.00000000,0.62129630,0.35137455,1.22635415,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,2,insight,100.00000000,0.67500000,0.52080529,1.52956034,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,2,instruction_following,0.10000000,0.55555556,0.29078558,2.36684536,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,2,readability,1000.00000000,0.70185185,0.57006169,0.73327302,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,3,comprehensiveness,10.00000000,0.64444444,0.40122994,1.13166590,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,3,insight,1000.00000000,0.68796296,0.54695663,1.04807266,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,3,instruction_following,0.10000000,0.60833333,0.42721528,1.68525215,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,3,readability,1000.00000000,0.71666667,0.60286742,0.70037817,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,4,comprehensiveness,10.00000000,0.64444444,0.39895567,0.90803514,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,4,insight,1000.00000000,0.67314815,0.51507284,1.02138998,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,4,instruction_following,1.00000000,0.55740741,0.27958871,1.97627534,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,4,readability,1000.00000000,0.72129630,0.60315599,0.70387300,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,5,comprehensiveness,0.10000000,0.63240741,0.38336871,1.08427508,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,5,insight,1000.00000000,0.71296296,0.60281680,0.92931400,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,5,instruction_following,0.10000000,0.51388889,0.18030051,1.53410651,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,5,readability,1000.00000000,0.73333333,0.64148412,0.72346012,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,6,comprehensiveness,100.00000000,0.62222222,0.36988952,0.74003447,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,6,insight,1000.00000000,0.69537037,0.56509137,0.90481947,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,6,instruction_following,0.10000000,0.55277778,0.28687728,1.40028733,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,6,readability,1000.00000000,0.72500000,0.61681201,0.73983601,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,7,comprehensiveness,100.00000000,0.62129630,0.33467440,0.65039783,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,7,insight,1000.00000000,0.70185185,0.56894347,0.93885056,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,7,instruction_following,0.10000000,0.49907407,0.08803018,1.55337170,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,7,readability,1000.00000000,0.71759259,0.56951376,0.68753182,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,16,comprehensiveness,10.00000000,0.65925926,0.43358473,0.73289247,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,16,insight,100.00000000,0.70092593,0.58123233,0.98981681,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,16,instruction_following,0.10000000,0.53055556,0.18946713,1.96632097,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,16,readability,1000.00000000,0.71851852,0.60667564,0.69428999,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,17,comprehensiveness,100.00000000,0.64814815,0.39348297,0.70532250,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,17,insight,1000.00000000,0.68518519,0.51994616,0.99824791,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,17,instruction_following,0.10000000,0.52777778,0.20738493,2.02467244,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,17,readability,1000.00000000,0.70185185,0.55677697,0.69296545,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,18,comprehensiveness,10.00000000,0.62870370,0.36896659,0.72696904,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,18,insight,1000.00000000,0.69907407,0.58716388,1.05850551,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,18,instruction_following,0.01000000,0.58333333,0.35416820,1.81759760,1078,144,16
mismatch_shift1_all,mismatch_shift1,all,18,readability,1000.00000000,0.72685185,0.60844319,0.72138605,1078,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,1,comprehensiveness,100.00000000,0.54259259,0.11552304,0.61638793,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,1,insight,10.00000000,0.59722222,0.30824920,0.93987381,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,1,instruction_following,100.00000000,0.41851852,-0.09458249,0.78871238,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,1,readability,10.00000000,0.65555556,0.43779923,0.73141289,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,2,comprehensiveness,10.00000000,0.54166667,0.11954892,0.63254046,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,2,insight,1.00000000,0.59166667,0.30839802,1.04718216,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,2,instruction_following,100.00000000,0.41296296,-0.10812342,0.76706124,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,2,readability,0.01000000,0.68055556,0.49066172,0.82785442,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,3,comprehensiveness,1.00000000,0.57129630,0.19942838,0.68088659,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,3,insight,1.00000000,0.59074074,0.30107987,0.97499165,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,3,instruction_following,1000.00000000,0.42777778,-0.10086475,0.72009143,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,3,readability,0.01000000,0.65648148,0.42069232,1.00885812,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,4,comprehensiveness,10.00000000,0.52407407,0.07284706,0.61049573,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,4,insight,10.00000000,0.53888889,0.14386847,1.17283009,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,4,instruction_following,1000.00000000,0.44907407,-0.03442239,0.73791079,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,4,readability,1.00000000,0.66481481,0.44872992,0.87330321,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,5,comprehensiveness,10.00000000,0.55555556,0.15959787,0.60405232,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,5,insight,0.10000000,0.58796296,0.27005909,1.01778399,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,5,instruction_following,100.00000000,0.43518519,-0.06412008,0.76634472,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,5,readability,0.01000000,0.67777778,0.47266642,0.79681215,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,6,comprehensiveness,100.00000000,0.52777778,0.07935151,0.63548273,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,6,insight,1.00000000,0.56203704,0.20984044,1.17781123,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,6,instruction_following,1000.00000000,0.45370370,-0.03608217,0.69370743,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,6,readability,0.10000000,0.68055556,0.49584570,0.89484118,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,7,comprehensiveness,1.00000000,0.54814815,0.14216983,0.60931610,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,7,insight,1.00000000,0.55833333,0.19559250,1.20094664,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,7,instruction_following,1000.00000000,0.41388889,-0.14447456,0.67573051,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,7,readability,1.00000000,0.64722222,0.40249226,0.87641537,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,16,comprehensiveness,1.00000000,0.55925926,0.14944365,0.63104782,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,16,insight,0.10000000,0.59166667,0.30725673,1.14245011,31,144,16
mismatch_shift2_rubric,mismatch_shift2,rubric,16,instruction_following,1000.00000000,0.45462963,-0.03242765,0.72236749,31,144,16
